 0.00000000e+00 -8.40132115e-29  0.00000000e+00  0.00000000e+00 
 1.18000000e+00  4.19878263e-11  1.18000000e+00  5.54170982e-05 
 1.19000000e+00  4.25072423e-11  1.19000000e+00  5.74447218e-05 
 1.20000000e+00  4.30308842e-11  1.20000000e+00  5.94996164e-05 
 1.21000000e+00  4.35584928e-11  1.21000000e+00  6.15814544e-05 
 1.22000000e+00  4.40902485e-11  1.22000000e+00  6.36899166e-05 
 1.23000000e+00  4.46269372e-11  1.23000000e+00  6.58246928e-05 
 1.24000000e+00  4.51677686e-11  1.24000000e+00  6.79854809e-05 
 1.25000000e+00  4.57128854e-11  1.25000000e+00  7.01719868e-05 
 1.26000000e+00  4.62629122e-11  1.26000000e+00  7.23839240e-05 
 1.27000000e+00  4.68178568e-11  1.27000000e+00  7.46210138e-05 
 1.28000000e+00  4.73781317e-11  1.28000000e+00  7.68829845e-05 
 1.29000000e+00  4.79429789e-11  1.29000000e+00  7.91695715e-05 
 1.30000000e+00  4.85133529e-11  1.30000000e+00  8.14805169e-05 
 1.31000000e+00  4.90893643e-11  1.31000000e+00  8.38155696e-05 
 1.32000000e+00  4.96708422e-11  1.32000000e+00  8.61744845e-05 
 1.33000000e+00  5.02582877e-11  1.33000000e+00  8.85570229e-05 
 1.34000000e+00  5.08514500e-11  1.34000000e+00  9.09629522e-05 
 1.35000000e+00  5.14513820e-11  1.35000000e+00  9.33920452e-05 
 1.36000000e+00  5.20573867e-11  1.36000000e+00  9.58440806e-05 
 1.37000000e+00  5.26703355e-11  1.37000000e+00  9.83188425e-05 
 1.38000000e+00  5.32901983e-11  1.38000000e+00  1.00816120e-04 
 1.39000000e+00  5.39174230e-11  1.39000000e+00  1.03335708e-04 
 1.40000000e+00  5.45523532e-11  1.40000000e+00  1.05877405e-04 
 1.41000000e+00  5.51950114e-11  1.41000000e+00  1.08441016e-04 
 1.42000000e+00  5.58460703e-11  1.42000000e+00  1.11026350e-04 
 1.43000000e+00  5.65055704e-11  1.43000000e+00  1.13633220e-04 
 1.44000000e+00  5.71737933e-11  1.44000000e+00  1.16261443e-04 
 1.45000000e+00  5.78515448e-11  1.45000000e+00  1.18910842e-04 
 1.46000000e+00  5.85390102e-11  1.46000000e+00  1.21581243e-04 
 1.47000000e+00  5.92370763e-11  1.47000000e+00  1.24272476e-04 
 1.48000000e+00  5.99450212e-11  1.48000000e+00  1.26984375e-04 
 1.49000000e+00  6.06645742e-11  1.49000000e+00  1.29716778e-04 
 1.50000000e+00  6.13955913e-11  1.50000000e+00  1.32469527e-04 
 1.51000000e+00  6.21386374e-11  1.51000000e+00  1.35242467e-04 
 1.52000000e+00  6.28946874e-11  1.52000000e+00  1.38035446e-04 
 1.53000000e+00  6.36639118e-11  1.53000000e+00  1.40848316e-04 
 1.54000000e+00  6.44463703e-11  1.54000000e+00  1.43680933e-04 
 1.55000000e+00  6.52437390e-11  1.55000000e+00  1.46533155e-04 
 1.56000000e+00  6.60560554e-11  1.56000000e+00  1.49404844e-04 
 1.57000000e+00  6.68844241e-11  1.57000000e+00  1.52295864e-04 
 1.58000000e+00  6.77285326e-11  1.58000000e+00  1.55206083e-04 
 1.59000000e+00  6.85896938e-11  1.59000000e+00  1.58135371e-04 
 1.60000000e+00  6.94690824e-11  1.60000000e+00  1.61083603e-04 
 1.61000000e+00  7.03670648e-11  1.61000000e+00  1.64050652e-04 
 1.62000000e+00  7.12841216e-11  1.62000000e+00  1.67036399e-04 
 1.63000000e+00  7.22210566e-11  1.63000000e+00  1.70040724e-04 
 1.64000000e+00  7.31791223e-11  1.64000000e+00  1.73063511e-04 
 1.65000000e+00  7.41587659e-11  1.65000000e+00  1.76104645e-04 
 1.66000000e+00  7.51608274e-11  1.66000000e+00  1.79164017e-04 
 1.67000000e+00  7.61863289e-11  1.67000000e+00  1.82241515e-04 
 1.68000000e+00  7.72356324e-11  1.68000000e+00  1.85337034e-04 
 1.69000000e+00  7.83103389e-11  1.69000000e+00  1.88450468e-04 
 1.70000000e+00  7.94106972e-11  1.70000000e+00  1.91581714e-04 
 1.71000000e+00  8.05372936e-11  1.71000000e+00  1.94730673e-04 
 1.72000000e+00  8.16918028e-11  1.72000000e+00  1.97897246e-04 
 1.73000000e+00  8.28746900e-11  1.73000000e+00  2.01081335e-04 
 1.74000000e+00  8.40867146e-11  1.74000000e+00  2.04282848e-04 
 1.75000000e+00  8.53294692e-11  1.75000000e+00  2.07501690e-04 
 1.76000000e+00  8.66026493e-11  1.76000000e+00  2.10737770e-04 
 1.77000000e+00  8.79083722e-11  1.77000000e+00  2.13991001e-04 
 1.78000000e+00  8.92463711e-11  1.78000000e+00  2.17261294e-04 
 1.79000000e+00  9.06181961e-11  1.79000000e+00  2.20548563e-04 
 1.80000000e+00  9.20247665e-11  1.80000000e+00  2.23852725e-04 
